X;Y;Name;description;timestamp;begin;end;altitudeMode;tessellate;extrude;visibility;drawOrder;icon;org_fid;distance
5.86905373073668;51.8360963655522;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0025
5.86914183656968;51.8360490647891;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0026
5.86922994240267;51.836001764026;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0027
5.8693172710563;51.8359530525469;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0028
5.86940433065734;51.8359038526906;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0029
5.86949139025838;51.8358546528342;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.003
5.86957844985942;51.8358054529778;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0031
5.86966550946045;51.8357562531215;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0032
5.86975256906149;51.8357070532651;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0033
5.86983962866253;51.8356578534087;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0034
5.86992668826357;51.8356086535523;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0035
5.87001374786461;51.835559453696;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0036
5.87010080746565;51.8355102538396;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0037
5.87018395287398;51.8354549637951;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0038
5.87026486886447;51.8353962049448;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0039
5.87034578485497;51.8353374460946;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.004
5.87042670084547;51.8352786872444;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0041
5.87050761683597;51.8352199283941;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0042
5.87058466514131;51.8351567270953;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0043
5.8706540041857;51.8350846708886;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0044
5.8707233432301;51.8350126146819;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0045
5.87079268227449;51.8349405584752;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0046
5.87086202131888;51.8348685022685;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0047
5.87093136036327;51.8347964460618;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0048
5.87100069940766;51.8347243898551;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0049
5.87106246867416;51.8346462884864;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.005
5.87111740312297;51.8345627288889;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0051
5.87117233757178;51.8344791692914;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0052
5.87122727202058;51.8343956096939;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0053
5.87128220646939;51.8343120500964;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0054
5.8713371409182;51.834228490499;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0055
5.87139207536701;51.8341449309015;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0056
5.87144700981582;51.834061371304;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0057
5.87150194426463;51.8339778117065;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0058
5.87155687871343;51.833894252109;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0059
5.87161181316224;51.8338106925115;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.006
5.87166674761105;51.833727132914;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0061
5.87172168205986;51.8336435733165;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0062
5.87177420293745;51.8335584857697;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0063
5.87182623080247;51.8334730861136;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0064
5.87187825866749;51.8333876864575;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0065
5.87193028653251;51.8333022868014;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0066
5.87198231439752;51.8332168871453;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0067
5.87203434226254;51.8331314874892;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0068
5.87208864436048;51.8330476668089;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.00690000000000001
5.87215047522736;51.8329690732729;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.00700000000000001
5.87221230609425;51.8328904797369;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.00710000000000001
5.87227413696114;51.8328118862009;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.00720000000000001
5.87233596782803;51.8327332926649;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.00730000000000001
5.87239779869491;51.8326546991289;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.00740000000000001
5.87245961306361;51.8325760926312;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.00750000000000001
5.87252134015197;51.8324974175617;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.00760000000000001
5.87258306724033;51.8324187424921;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.00770000000000001
5.87264479432869;51.8323400674226;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.00780000000000001
5.87270652141705;51.8322613923531;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.00790000000000001
5.87276824850541;51.8321827172836;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.00800000000000001
5.87282997559376;51.8321040422141;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.00810000000000001
5.87289170268212;51.8320253671446;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.00820000000000001
5.87295342977048;51.8319466920751;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.00830000000000001
5.87301515685884;51.8318680170055;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0084
5.8730768839472;51.831789341936;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0085
5.87313861103556;51.8317106668665;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0086
5.87320033812392;51.831631991797;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0087
5.87326206521228;51.8315533167275;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0088
5.87332379230063;51.831474641658;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0089
5.87338551938899;51.8313959665885;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.009
5.87344724647735;51.831317291519;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0091
5.873509021004;51.8312386537176;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0092
5.87357084846497;51.8311600575023;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0093
5.87363267592595;51.8310814612869;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0094
5.87369450338693;51.8310028650716;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0095
5.87375633084791;51.8309242688562;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0096
5.87381815830888;51.8308456726408;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0097
5.87387998576986;51.8307670764255;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0098
5.87394181323084;51.8306884802101;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0099
5.87400364069182;51.8306098839948;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.01
5.8740654681528;51.8305312877794;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0101
5.87412729561377;51.830452691564;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0102
5.87418912307475;51.8303740953487;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0103
5.87425095053573;51.8302954991333;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0104
5.87431277799671;51.830216902918;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0105
5.87437460545768;51.8301383067026;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0106
5.87443643291866;51.8300597104872;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0107
5.87449826037964;51.8299811142719;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0108
5.87456008784062;51.8299025180565;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0109
5.87462191530159;51.8298239218411;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.011
5.87468374276257;51.8297453256258;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0111
5.87474557022355;51.8296667294104;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0112
5.87480733682897;51.8295880856167;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0113
5.87486869383569;51.8295091215886;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0114
5.8749300508424;51.8294301575606;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0115
5.87499140784912;51.8293511935325;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0116
5.87505276485584;51.8292722295045;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0117
5.87511412186255;51.8291932654764;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0118
5.87517547886927;51.8291143014484;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0119
5.87523683587599;51.8290353374203;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.012
5.87529819288271;51.8289563733922;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0121
5.87535954988942;51.8288774093642;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0122
5.87542090689614;51.8287984453361;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0123
5.87548226390286;51.8287194813081;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0124
5.87554362090958;51.82864051728;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0125
5.87560497791629;51.828561553252;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0126
5.87566633492301;51.8284825892239;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0127
5.87572769192973;51.8284036251959;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0128
5.87578904893645;51.8283246611678;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0129
5.87585040594316;51.8282456971398;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.013
5.87591176294988;51.8281667331117;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0131
5.87597293275189;51.8280876286628;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0132
5.87603156785373;51.8280066229541;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0133
5.87609020295557;51.8279256172455;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0134
5.87614883805742;51.8278446115369;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0135
5.87620747315926;51.8277636058282;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0136
5.8762661082611;51.8276826001196;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0137
5.87632474336294;51.827601594411;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0138
5.87638337846478;51.8275205887023;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0139
5.87644201356662;51.8274395829937;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.014
5.87650064866846;51.827358577285;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0141
5.8765592837703;51.8272775715764;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0142
5.87661791887215;51.8271965658678;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0143
5.87667655397399;51.8271155601591;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0144
5.87673518907583;51.8270345544505;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0145
5.87679382417767;51.8269535487418;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0146
5.87685245927951;51.8268725430332;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0147
5.87691109438135;51.8267915373246;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0148
5.87696972948319;51.8267105316159;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0149
5.87702836458503;51.8266295259073;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.015
5.87709126166252;51.826552073399;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0151
5.87716039696032;51.826479821682;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0152
5.87722953225812;51.8264075699651;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0153
5.87729866755592;51.8263353182482;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0154
5.87736780285373;51.8262630665313;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0155
5.87743693815153;51.8261908148144;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0156
5.87750607344933;51.8261185630974;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0157
5.87757520874713;51.8260463113805;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0158
5.87764434404493;51.8259740596636;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0159
5.87771566535737;51.825903974998;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.016
5.87778731199488;51.8258342128354;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0161
5.87785895863239;51.8257644506728;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0162
5.8779306052699;51.8256946885102;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0163
5.87800225190741;51.8256249263476;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0164
5.87807389854492;51.8255551641849;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0165
5.87814554518243;51.8254854020223;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0166
5.87821719181994;51.8254156398597;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0167
5.87828883845745;51.8253458776971;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0168
5.87836048509496;51.8252761155345;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0169
5.87843213173247;51.8252063533718;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.017
5.87850669951573;51.8251397316689;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0171
5.87858145696391;51.8250733138705;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0172
5.87865621441209;51.8250068960721;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0173
5.87873097186026;51.8249404782737;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0174
5.87880572930844;51.8248740604753;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0174999999999999
5.87888048675662;51.8248076426769;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0175999999999999
5.87895524420479;51.8247412248786;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0176999999999999
5.87903000165297;51.8246748070802;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0177999999999999
5.87910475910115;51.8246083892818;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0178999999999999
5.87917951654932;51.8245419714834;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0179999999999999
5.8792542739975;51.824475553685;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0180999999999999
5.87932903144568;51.8244091358867;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0181999999999999
5.87940378889385;51.8243427180883;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0182999999999999
5.87947854634203;51.8242763002899;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0183999999999999
5.87955330379021;51.8242098824915;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0184999999999999
5.87962806123838;51.8241434646931;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0185999999999999
5.87970281868656;51.8240770468947;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0186999999999999
5.87977757613474;51.8240106290963;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0187999999999999
5.87984703039265;51.823938976872;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0188999999999999
5.8799124669009;51.8238633589946;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0189999999999999
5.87997790340914;51.8237877411171;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0190999999999999
5.88004333991739;51.8237121232397;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0191999999999999
5.88007140743541;51.8236184510205;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0192999999999999
5.88008997802275;51.8235201904827;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0193999999999999
5.88010854861009;51.8234219299449;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0194999999999999
5.88012711919743;51.8233236694072;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0195999999999999
5.88014568978478;51.8232254088694;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0196999999999999
5.88016297243031;51.8231269194082;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0197999999999999
5.88017939991385;51.8230282779474;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0198999999999999
5.8801958273974;51.8229296364866;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0199999999999999
5.88021225488094;51.8228309950258;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0200999999999999
5.88022868236449;51.8227323535651;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0201999999999999
5.88024510984803;51.8226337121043;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0202999999999999
5.88026153733157;51.8225350706435;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0203999999999999
5.88027796481512;51.8224364291827;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0204999999999999
5.88029439229866;51.8223377877219;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0205999999999999
5.88031450778111;51.8222399176511;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0206999999999999
5.88033899195295;51.8221429613448;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0207999999999999
5.88036347612479;51.8220460050385;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0208999999999999
5.88038796029662;51.8219490487322;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0209999999999999
5.88041244446846;51.8218520924259;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0210999999999999
5.8804369286403;51.8217551361196;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0211999999999999
5.88046141281214;51.8216581798133;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0212999999999999
5.88048589698398;51.821561223507;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0213999999999999
5.88051038115581;51.8214642672007;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0214999999999999
5.88053486532765;51.8213673108944;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0215999999999999
5.88055934949949;51.8212703545882;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0216999999999999
5.88058383367133;51.8211733982819;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0217999999999999
5.88060971927881;51.8210768132024;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0218999999999999
5.88063644351741;51.8209804502683;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0219999999999999
5.880663167756;51.8208840873342;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0220999999999999
5.8806898919946;51.8207877244001;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0221999999999999
5.88071661623319;51.8206913614659;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0222999999999999
5.88074334047178;51.8205949985318;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0223999999999999
5.88077006471038;51.8204986355977;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0224999999999999
5.88079678894897;51.8204022726636;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0225999999999999
5.88082351318757;51.8203059097295;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0226999999999999
5.88085023742616;51.8202095467954;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0227999999999999
5.88088621007273;51.8201162460616;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0228999999999999
5.88092227448942;51.8200229757134;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0229999999999999
5.8809583389061;51.8199297053652;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0230999999999999
5.88099440332279;51.8198364350171;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0231999999999999
5.88103046773947;51.8197431646689;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0232999999999999
5.88106653215616;51.8196498943207;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0233999999999999
5.88110259657284;51.8195566239725;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0234999999999999
5.88113866098953;51.8194633536243;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0235999999999999
5.88117472540621;51.8193700832762;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0236999999999999
5.8812107898229;51.819276812928;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0237999999999999
5.88124685423958;51.8191835425798;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0238999999999999
5.88128219365728;51.8190899966049;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0239999999999999
5.88131720030347;51.8189963241184;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0240999999999999
5.88135220694966;51.8189026516319;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0241999999999999
5.88138721359585;51.8188089791454;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0242999999999999
5.88142222024204;51.818715306659;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0243999999999999
5.88145722688823;51.8186216341725;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0244999999999999
5.88149223353441;51.818527961686;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0245999999999999
5.8815272401806;51.8184342891995;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0246999999999999
5.88156224682679;51.8183406167131;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0247999999999999
5.88159725347298;51.8182469442266;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0248999999999999
5.88163226011917;51.8181532717401;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0249999999999999
5.88166726676536;51.8180595992536;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0250999999999999
5.88170227341155;51.8179659267672;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0251999999999999
5.88173728005773;51.8178722542807;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0252999999999999
5.88177228670392;51.8177785817942;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0253999999999999
5.88180729335011;51.8176849093077;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0254999999999999
5.8818422999963;51.8175912368213;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0255999999999999
5.88187730664249;51.8174975643348;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0256999999999999
5.88191231328868;51.8174038918483;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0257999999999999
5.88194731993487;51.8173102193618;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0258999999999999
5.88198449745961;51.8172175594514;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0259999999999999
5.88203377126455;51.8171305416823;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0260999999999999
5.8820830450695;51.8170435239131;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0261999999999999
5.88213231887444;51.816956506144;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0262999999999999
5.88218159267938;51.8168694883748;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0263999999999999
5.88223086648432;51.8167824706057;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0264999999999999
5.88228014028927;51.8166954528365;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0265999999999999
5.88232941409421;51.8166084350674;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0266999999999999
5.88237868789915;51.8165214172982;Zevenheuvelenloop;;;;;;-1;0;-1;;;1;0.0267999999999999
